model,condition,question_id,source,ANSWER_forecast,GROUND_TRUTH_outcome,COMPARISON_brier,correct@0.5,finish_reason,truncated,parsed,REASONING_preview,reasoning_chars,prompt_chars,latency_s
qwen3-8b,FBnp-zeroshot,QVCzHBisAcKNfHYEAB4G,manifold,0.15,1,0.7225,0,stop,0,1,*0.15*,6,775,0.4
qwen3-8b,FBnp-zeroshot,29027,metaculus,0.85,0,0.7225,0,stop,0,1,*0.85*,6,4171,0.42
qwen3-8b,FBnp-zeroshot,0xeb681c0ed923daa35ca2af168502b6e8dead38cfbc71505d10cda6653a4a0216,polymarket,0.05,1,0.9025,0,stop,0,1,*0.05*,6,1623,0.41
qwen3-8b,FBnp-zeroshot,0x55881f30e5f88d7dece08a4e63daa633a9c1905ff0d454088dc16d19881fe3f8,polymarket,0.15,0,0.0225,1,stop,0,1,*0.15*,6,1473,0.42
qwen3-8b,FBnp-zeroshot,0x0f8b644e78bbe65c2ab9ff2aa3a9a0df135d76a46438b5584b3fe448d358bd47,polymarket,0.25,0,0.0625,1,stop,0,1,*0.25*,6,1764,0.42
qwen3-8b,FBnp-zeroshot,0x63e3c9432d9e3a0e9665d1152fc0a05f6ed17c9033eb9290062d25d2afb2bed5,polymarket,0.65,1,0.1225,1,stop,0,1,*0.65*,6,1539,0.43
qwen3-8b,FBnp-zeroshot,0x7c3c06dfd81958876a723f95d518933ed321e96666cd005bff82f5dc18494e32,polymarket,0.05,0,0.0025,1,stop,0,1,*0.05*,6,1297,0.42
qwen3-8b,FBnp-zeroshot,0xab6faa3e66abacc484bbb4bd31ae5e2a56d6f6252b5023631f1bd9e5299fa2f8,polymarket,0.001,0,0.0,1,stop,0,1,*0.001*,7,1129,0.43
qwen3-8b,FBnp-zeroshot,0x677826754ff7328696c121a398fdf495dcd2e04f84ecb6494b85b2883ccaa6ca,polymarket,0.15,0,0.0225,1,stop,0,1,*0.15*,6,1485,0.34
qwen3-8b,FBnp-zeroshot,AtLFLzDlSERmVcSdUapy,manifold,0.85,0,0.7225,0,stop,0,1,*0.85*,6,994,0.32
qwen3-8b,FBnp-zeroshot,0x4fccc0dcb625ea55ff1ca0409bb44fe1952c04bc16cf5255002ceb2cc3791888,polymarket,0.15,0,0.0225,1,stop,0,1,*0.15*,6,1415,0.33
qwen3-8b,FBnp-zeroshot,0x6924e1f680ceef1cf6cc14a4704a3b455b0816f04e1e09523fac4c2769aaa56a,polymarket,0.05,0,0.0025,1,stop,0,1,*0.05*,6,1417,0.32
qwen3-8b,FBnp-zeroshot,28RJ23fKDFMr4Mo8YQ4f,manifold,0.35,1,0.4225,0,stop,0,1,*0.35*,6,827,0.32
qwen3-8b,FBnp-zeroshot,0x4becea47e17b95639cbbdbe31cd968d129823be89249c2b09b911c7333772b57,polymarket,0.15,0,0.0225,1,stop,0,1,*0.15*,6,1761,0.33
qwen3-8b,FBnp-zeroshot,0xae05fb58c41ea3d2a51ac95ca0f5c48824038dc2d1dbf6ac3453ae39a76e71f4,polymarket,0.15,0,0.0225,1,stop,0,1,*0.15*,6,1532,0.32
qwen3-8b,FBnp-zeroshot,0x4833d7259bc503e8d211c477f7d21a00629e926382f920195d697fca38d4ad9b,polymarket,0.05,0,0.0025,1,stop,0,1,*0.05*,6,1475,0.33
qwen3-8b,FBnp-zeroshot,0x6452c3d3e25f381ce39e9b7ffb06cf9d7a7cf1cc6c13044c2403c4606b77e5f8,polymarket,0.65,0,0.4225,0,stop,0,1,*0.65*,6,1216,0.35
qwen3-8b,FBnp-zeroshot,0x5ce0d897bd66142c43a38204a67ad85bc3e0643382258411a5aa58ca3e825082,polymarket,0.05,1,0.9025,0,stop,0,1,*0.05*,6,1466,0.36
qwen3-8b,FBnp-zeroshot,h2h0QzCqqC,manifold,0.75,1,0.0625,1,stop,0,1,*0.75*,6,1101,0.36
qwen3-8b,FBnp-zeroshot,0xadde598dced41995a4f96f5c8602608514539ac4467d623ed9f280bcf7c2f9cd,polymarket,0.65,0,0.4225,0,stop,0,1,*0.65*,6,1522,0.35
qwen3-8b,FBnp-zeroshot,0x5b2691a691ece9066c2b855815e6c8784011833b17d85c65976dc7494b18e002,polymarket,0.15,0,0.0225,1,stop,0,1,*0.15*,6,1199,0.35
qwen3-8b,FBnp-zeroshot,sis542tw6o,manifold,0.72,0,0.5184,0,stop,0,1,*0.72*,6,2548,0.36
qwen3-8b,FBnp-zeroshot,0x9d98de23d9a87c7fe785f5b80fe0a030cc46b28863dd2b67971fe95cca4814da,polymarket,0.65,0,0.4225,0,stop,0,1,*0.65*,6,1170,0.37
qwen3-8b,FBnp-zeroshot,0xc634b556b8f47434d7837594ff59c9daea654c4d5c9c50e2a352736db1d5c656,polymarket,0.15,0,0.0225,1,stop,0,1,*0.15*,6,1110,0.37
qwen3-8b,FBnp-zeroshot,0xd76d5172fffaaf2b0d0db29bd944a462654a20a4a327860e4e0438d13b6a4bee,polymarket,0.15,0,0.0225,1,stop,0,1,*0.15*,6,1182,0.33
qwen3-8b,FBnp-zeroshot,AaZr2KnQYHGRVHzvKoHa,manifold,0.95,0,0.9025,0,stop,0,1,*0.95*,6,1206,0.34
qwen3-8b,FBnp-zeroshot,0xa9fcdaf248a0560f83cf7c7e75cad23d3151b2169a22f22b316eb822bdc27329,polymarket,0.15,0,0.0225,1,stop,0,1,*0.15*,6,1656,0.34
qwen3-8b,FBnp-zeroshot,dcgscdEUc0,manifold,0.15,0,0.0225,1,stop,0,1,*0.15*,6,2510,0.33
qwen3-8b,FBnp-zeroshot,0x54377fdef57c1c82b31385a9164e87ff58a92ec6bb64cd55bc6d88a9e2b82fd6,polymarket,0.05,0,0.0025,1,stop,0,1,*0.05*,6,1483,0.34
qwen3-8b,FBnp-zeroshot,0x4e26e75da2ec8c084efdb89b1883e7889f21ad32bc36a81ed13c001bebb72929,polymarket,0.15,0,0.0225,1,stop,0,1,*0.15*,6,1377,0.34
qwen3-8b,FBnp-zeroshot,0xc84ac0cca6352c640525e455600e3d7798bbf5b2259444b78910c99e1dcb7c33,polymarket,0.15,0,0.0225,1,stop,0,1,*0.15*,6,1437,0.34
qwen3-8b,FBnp-zeroshot,17519,metaculus,0.25,0,0.0625,1,stop,0,1,*0.25*,6,947,0.35
qwen3-8b,FBnp-cot-simple,1414,infer,0.65,0,0.4225,0,stop,0,1,"To determine the probability that Nvidia will be the world’s most valuable company by market cap on 31 May 2025, we need to analyze the current trajectory of Nvidia’s market cap, the broader market dynamics, and the potential for AI-driven growth or correction. ⏎  ⏎ --- ⏎  ⏎ ### Step 1: Current Market Cap and Recent Performance ⏎  ⏎ As of June 2024, Nvidia briefly became the world’s most valuable ",2864,3629,12.02
qwen3-8b,FBnp-cot-simple,0x570568964af751a02d31d4d829fed2f7afe8f51fdf592e0338a08cec065f01ea,polymarket,0.05,0,0.0025,1,stop,0,1,"To determine the probability that NASA will estimate a 5% or greater chance of the 2024 YR4 asteroid hitting Earth by June 30, 2025, we need to consider several factors: ⏎  ⏎ --- ⏎  ⏎ ### **Step 1: Understand the Nature of Asteroid Impact Predictions** ⏎  ⏎ NASA and the Jet Propulsion Laboratory (JPL) use sophisticated models to track near-Earth objects (NEOs) like 2024 YR4. These models calculate",2733,1479,13.06
qwen3-8b,FBnp-cot-simple,0x67cc22ede739a48424f07683b53b546579345c8c963a9b21b7e6c31501e84353,polymarket,0.05,0,0.0025,1,stop,0,1,"To determine the probability that the U.S. will abandon the Al-Tanf Military Facility in Syria by March 31, 2025, we need to consider several factors, including geopolitical dynamics, U.S. foreign policy priorities, and the timeline leading up to the resolution date. ⏎  ⏎ --- ⏎  ⏎ ### Step 1: **Understand the Context and Definition** ⏎ - The question is about whether the U.S. will **abandon** the ",2830,1220,13.17
qwen3-8b,FBnp-cot-simple,0xc85fe2698d8434f9ebd0fa82d75fe2da36edfc81a354b85fef1582d889e5655f,polymarket,0.05,0,0.0025,1,stop,0,1,"To determine the probability that Bitcoin will reach $130,000 by March 31, 2025, we need to analyze the situation step by step, considering both the market dynamics and the resolution criteria. ⏎  ⏎ --- ⏎  ⏎ ### **Step 1: Understand the Resolution Criteria** ⏎  ⏎ The market resolves to **""Yes""** if **any** Binance 1-minute candle for BTC/USDT between **December 12, 2024, 16:00 ET** and **March 31,",2691,1540,13.39
qwen3-8b,FBnp-cot-simple,1413,infer,0.05,0,0.0025,1,stop,0,1,"To determine the probability that Vladimir Putin will cease to be the president of the Russian Federation before 1 July 2025, we must analyze the current political, legal, and geopolitical context in Russia, as well as the implications of the constitutional changes enacted in 2021. ⏎  ⏎ --- ⏎  ⏎ ### Step 1: **Understanding the Constitutional Changes (2021)** ⏎ In 2021, Russia passed a constitution",3087,2040,13.79
qwen3-8b,FBnp-cot-simple,0xd40a952afb5e78600bc4e41a1587a1f18fe40c803edc5d4a7d5de76ff8660ec2,polymarket,0.45,0,0.2025,1,stop,0,1,"To determine the probability that Anthropic will have the top AI model on June 30, 2025, we need to consider several factors, including current trends in AI model performance, Anthropic's development roadmap, and the competitive landscape of large language models (LLMs). ⏎  ⏎ --- ⏎  ⏎ ### Step 1: Understand the Resolution Criteria ⏎  ⏎ The market resolves to **""Yes""** if any model owned by **Anthr",2860,1799,13.85
qwen3-8b,FBnp-cot-simple,0x73b046b7970a1780f1d7a0cacf73413325911dd87cdc5b63cfdc27496110fb1b,polymarket,0.01,0,0.0001,1,stop,0,1,"To determine the probability that Turkey will leave NATO by June 30, 2025, we must analyze the geopolitical, political, and strategic context of Turkey's relationship with NATO, as well as the likelihood of such a dramatic and unprecedented move. ⏎  ⏎ --- ⏎  ⏎ ### Step 1: Understanding the Resolution Criteria ⏎  ⏎ The market resolves to **""Yes""** if Turkey: ⏎ - **Formally withdraws** from NATO, or",3263,1506,14.24
qwen3-8b,FBnp-cot-simple,0x50b8b0f741566a420756d975faaf4cc4716229cd5183c3a35b3b20ac2b5050ef,polymarket,0.15,1,0.7225,0,stop,0,1,"To determine the probability that the question ""Will a new country buy Bitcoin in 2025?"" will resolve as **true**, we need to analyze the situation step by step, using the information provided and applying principles of forecasting and probability estimation, as advocated by Tetlock and others in the field of superforecasting. ⏎  ⏎ --- ⏎  ⏎ ### **Step 1: Understand the Question and Resolution Crit",3478,1505,15.23
qwen3-8b,FBnp-cot-simple,QVCzHBisAcKNfHYEAB4G,manifold,0.9,1,0.01,1,stop,0,1,"To determine the probability that ""GTA VI will get delayed again"" resolves as **true**, we need to analyze the current state of the game's development, the history of delays, and the likelihood of further delays based on available information as of **2025-03-02**. ⏎  ⏎ --- ⏎  ⏎ ### Step 1: Understand the Context ⏎  ⏎ **GTA VI** is the upcoming entry in the *Grand Theft Auto* series, developed by R",2841,795,12.87
qwen3-8b,FBnp-cot-simple,0x55881f30e5f88d7dece08a4e63daa633a9c1905ff0d454088dc16d19881fe3f8,polymarket,0.15,0,0.0225,1,stop,0,1,"To determine the probability that Italy will win Eurovision 2025, we need to consider several factors, including historical performance, current trends, and the specific rules of the competition. Let's break this down step by step. ⏎  ⏎ --- ⏎  ⏎ ### 1. **Understanding the Question and Resolution Criteria** ⏎  ⏎ - The question is whether **Italy** will win **Eurovision 2025**. ⏎ - The market resolv",2747,1493,13.03
qwen3-8b,FBnp-cot-simple,0x7c3c06dfd81958876a723f95d518933ed321e96666cd005bff82f5dc18494e32,polymarket,0.05,0,0.0025,1,stop,0,1,"To determine the probability that Mississippi State will win the 2025 NCAA Tournament, we need to consider several factors, including team performance, strength of schedule, tournament seeding, and historical performance. Let's break this down step by step. ⏎  ⏎ --- ⏎  ⏎ ### 1. **Current Date and Tournament Timeline** ⏎ - **Today's Date:** 2025-03-02 ⏎ - **Question Resolution Date:** 2025-03-21 ⏎ ",2829,1317,12.77
qwen3-8b,FBnp-cot-simple,0x0f8b644e78bbe65c2ab9ff2aa3a9a0df135d76a46438b5584b3fe448d358bd47,polymarket,0.65,0,0.4225,0,stop,0,1,"To determine the probability that Meta will have the top AI model on June 30, 2025, we need to consider several factors, including current trends in AI development, Meta's strategic direction, and the nature of the Chatbot Arena LLM Leaderboard. ⏎  ⏎ --- ⏎  ⏎ ### Step 1: Understand the Resolution Criteria ⏎  ⏎ The market resolves to **""Yes""** if any model owned by Meta has the **highest arena scor",2854,1784,12.57
qwen3-8b,FBnp-cot-simple,29027,metaculus,0.15,0,0.0225,1,stop,0,1,"To predict the probability that the World Health Organization (WHO) will designate a new **Variant of Concern (VOC)** before **July 1, 2025**, we need to analyze the current state of SARS-CoV-2 variants, the WHO's classification system, and the likelihood of a new variant meeting the criteria for a VOC. ⏎  ⏎ --- ⏎  ⏎ ### Step 1: Understand the WHO's Classification System ⏎  ⏎ The WHO classifies SA",3234,4191,15.18
qwen3-8b,FBnp-cot-simple,0xeb681c0ed923daa35ca2af168502b6e8dead38cfbc71505d10cda6653a4a0216,polymarket,0.02,1,0.9604,0,stop,0,1,"To determine the probability that Jerome Powell will say ""Good Afternoon"" during the March 19, 2025 FOMC press conference, we need to consider several factors based on the rules and context provided. ⏎  ⏎ --- ⏎  ⏎ ### Step 1: Understand the Question and Resolution Criteria ⏎  ⏎ - The question is whether **Jerome Powell** will say the exact phrase **""Good Afternoon""** during the **FOMC Press Confer",3196,1643,15.25
qwen3-8b,FBnp-cot-simple,0xab6faa3e66abacc484bbb4bd31ae5e2a56d6f6252b5023631f1bd9e5299fa2f8,polymarket,0.0,0,0.0,1,stop,0,1,"To determine the probability that Donald Trump will win the Nobel Peace Prize in 2025, we must consider several factors, including historical precedent, Trump's public actions, the criteria for the Nobel Peace Prize, and the likelihood of such an outcome based on current information. ⏎  ⏎ --- ⏎  ⏎ ### Step 1: Understanding the Nobel Peace Prize ⏎  ⏎ The **Nobel Peace Prize** is awarded annually by",3132,1149,13.25
qwen3-8b,FBnp-cot-simple,0x63e3c9432d9e3a0e9665d1152fc0a05f6ed17c9033eb9290062d25d2afb2bed5,polymarket,0.5,1,0.25,1,stop,0,1,"To determine the probability that the question ""Will Bitcoin reach $110,000 by December 31, 2025?"" will resolve as **true**, we need to analyze the situation step by step, considering the resolution criteria, the current date, and the nature of the market. ⏎  ⏎ --- ⏎  ⏎ ### Step 1: Understand the Resolution Criteria ⏎  ⏎ The market resolves to **""Yes""** if **any** Binance 1-minute candle for BTC/U",2835,1559,15.2
qwen3-8b,FBnp-cot-simple,28RJ23fKDFMr4Mo8YQ4f,manifold,0.05,1,0.9025,0,stop,0,1,"To determine the probability that ""human narration for audiobooks will become mostly unnecessary before 2026,"" we need to analyze the current state of audiobook narration, the pace of technological advancement, and the adoption rate of AI-generated narration. ⏎  ⏎ --- ⏎  ⏎ ### Step 1: Current State of Audiobook Narration ⏎  ⏎ As of 2025, human narration remains the dominant form of audiobook produ",2882,847,11.29
qwen3-8b,FBnp-cot-simple,AtLFLzDlSERmVcSdUapy,manifold,0.85,0,0.7225,0,stop,0,1,"To determine the probability that the upcoming Minecraft movie will make over a billion dollars at the worldwide box office, we need to consider several factors, including: ⏎  ⏎ --- ⏎  ⏎ ### 1. **Current Status of the Movie** ⏎ As of today (2025-03-02), the Minecraft movie has not yet been released. The resolution date is set for 2025-12-08, which gives us about 9 months to assess the outcome. ⏎  ",2835,1014,12.18
qwen3-8b,FBnp-cot-simple,0x4fccc0dcb625ea55ff1ca0409bb44fe1952c04bc16cf5255002ceb2cc3791888,polymarket,0.05,0,0.0025,1,stop,0,1,"To determine the probability that Russia will pull out of Syria before April 2025, we need to analyze the current geopolitical situation, Russia's strategic interests in Syria, and the timeline leading up to the resolution date of March 31, 2025. ⏎  ⏎ --- ⏎  ⏎ ### Step 1: Understanding the Context ⏎  ⏎ Russia has been a key player in Syria since 2015, supporting the Assad regime through military, ",3001,1435,12.71
qwen3-8b,FBnp-cot-simple,0x677826754ff7328696c121a398fdf495dcd2e04f84ecb6494b85b2883ccaa6ca,polymarket,0.08,0,0.0064,1,stop,0,1,"To determine the probability that the Netherlands will win Eurovision 2025, we need to consider several factors, including the current state of the competition, the strength of the Dutch entry, historical performance, and the rules of the competition. ⏎  ⏎ --- ⏎  ⏎ ### Step 1: **Current Date and Timeline** ⏎ - **Today's Date:** 2025-03-02 ⏎ - **Eurovision 2025 Date:** May 2025 (exact date not spec",3078,1505,14.43
qwen3-8b,FBnp-cot-simple,0x6924e1f680ceef1cf6cc14a4704a3b455b0816f04e1e09523fac4c2769aaa56a,polymarket,0.05,0,0.0025,1,stop,0,1,"Let's break this down step by step, using the principles of superforecasting and the available information. ⏎  ⏎ --- ⏎  ⏎ ### 1. **Understanding the Question** ⏎ The question is:   ⏎ **""Was the JFK assassination an inside job?""** ⏎  ⏎ This is a binary question that resolves based on whether **definitive evidence** is made public by **March 31, 2025**, confirming that the **U.S. government orchestr",3323,1437,14.57
qwen3-8b,FBnp-cot-simple,0x4833d7259bc503e8d211c477f7d21a00629e926382f920195d697fca38d4ad9b,polymarket,0.02,0,0.0004,1,stop,0,1,"To determine the probability that Latvia will win Eurovision 2025, we need to consider several factors, including the current state of the competition, the strength of Latvia's entry, historical performance, and the rules of the competition. ⏎  ⏎ --- ⏎  ⏎ ### Step 1: **Understand the Current Date and Timeline** ⏎  ⏎ - **Today's Date:** 2025-03-02   ⏎ - **Eurovision 2025 Date:** May 2025 (exact dat",2727,1495,12.85
qwen3-8b,FBnp-cot-simple,0xae05fb58c41ea3d2a51ac95ca0f5c48824038dc2d1dbf6ac3453ae39a76e71f4,polymarket,0.05,0,0.0025,1,stop,0,1,"To determine the probability that the question ""U.S. forces in Gaza before July?"" will resolve as **true**, we need to assess the likelihood that **active regular U.S. military personnel** will **physically enter the terrestrial territory of the Gaza Strip** between **February 4, 2025, and June 30, 2025, 11:59 PM ET**. ⏎  ⏎ --- ⏎  ⏎ ### Step 1: Understand the Definition of ""U.S. Forces"" ⏎ The ques",2975,1552,13.92
qwen3-8b,FBnp-cot-simple,0x4becea47e17b95639cbbdbe31cd968d129823be89249c2b09b911c7333772b57,polymarket,0.05,0,0.0025,1,stop,0,1,"To make a prediction about the probability that xAI will have the top AI model on June 30, 2025, we need to consider several factors, including the current state of AI development, the competitive landscape, and the specific resolution criteria. ⏎  ⏎ --- ⏎  ⏎ ### Step 1: Understand the Resolution Criteria ⏎  ⏎ - The market resolves to **""Yes""** if **any model owned by xAI** has the **highest arena",3138,1781,14.75
qwen3-8b,FBnp-cot-simple,0x5ce0d897bd66142c43a38204a67ad85bc3e0643382258411a5aa58ca3e825082,polymarket,0.01,1,0.9801,0,stop,0,1,"To determine the probability that Karol Nawrocki will be the next President of Poland, we need to consider several factors, including political context, current polling data, candidate viability, and historical trends in Polish presidential elections. ⏎  ⏎ --- ⏎  ⏎ ### Step 1: **Understand the Political Landscape in Poland (2025)** ⏎  ⏎ Poland has a complex political environment, with a strong two",2588,1486,10.74
qwen3-8b,FBnp-cot-simple,0x6452c3d3e25f381ce39e9b7ffb06cf9d7a7cf1cc6c13044c2403c4606b77e5f8,polymarket,0.75,0,0.5625,0,stop,0,1,"To determine the probability that Real Madrid will win La Liga in the 2024-25 season, we need to consider several factors, including current form, competition, injuries, and historical performance. Let's break this down step by step. ⏎  ⏎ --- ⏎  ⏎ ### 1. **Current Date and Context** ⏎ - **Today's Date:** 2025-03-02 ⏎ - **Season in Progress:** 2024-25 La Liga ⏎ - **Resolution Date:** 2025-05-16 (en",2760,1236,12.37
qwen3-8b,FBnp-cot-simple,0x5b2691a691ece9066c2b855815e6c8784011833b17d85c65976dc7494b18e002,polymarket,0.05,0,0.0025,1,stop,0,1,"To determine the probability that Russia will abandon the Syrian naval base (Tartus) before April 1, 2025, we need to analyze the geopolitical situation, Russia's strategic interests in Syria, and the likelihood of a withdrawal. ⏎  ⏎ --- ⏎  ⏎ ### Step 1: Understand the Strategic Importance of Tartus ⏎  ⏎ The Tartus naval base is a critical asset for Russia in the Mediterranean. It allows Russia to",2811,1219,11.06
qwen3-8b,FBnp-cot-simple,0xadde598dced41995a4f96f5c8602608514539ac4467d623ed9f280bcf7c2f9cd,polymarket,0.35,0,0.1225,1,stop,0,1,"To determine the probability that Ethereum will hit $8,000.00 by March 31, 2025, we need to analyze the situation step by step, considering both the market dynamics and the resolution criteria. ⏎  ⏎ --- ⏎  ⏎ ### **Step 1: Understand the Resolution Criteria** ⏎  ⏎ The market resolves to **""Yes""** if **any** Binance 1-minute candle for ETH/USDT between **December 12, 2024, 16:00 ET** and **March 31,",2942,1542,14.63
qwen3-8b,FBnp-cot-simple,h2h0QzCqqC,manifold,0.95,1,0.0025,1,stop,0,1,"To determine the probability that Trump will publicly disparage Elon Musk within a year of the election, we need to consider several factors, including Trump's historical behavior, the political climate, the nature of the relationship between Trump and Musk, and the timeline in question. ⏎  ⏎ --- ⏎  ⏎ ### Step 1: Define the Timeline ⏎  ⏎ - **Today's Date:** 2025-03-02   ⏎ - **Question Resolution D",3773,1121,16.2
qwen3-8b,FBnp-cot-simple,0x9d98de23d9a87c7fe785f5b80fe0a030cc46b28863dd2b67971fe95cca4814da,polymarket,0.35,0,0.1225,1,stop,0,1,"To determine the probability that the LA Clippers will win the Western Conference in the 2024-2025 NBA season, we need to analyze the current state of the team, the competition, and the timeline. ⏎  ⏎ --- ⏎  ⏎ ### Step 1: Understand the Resolution Criteria ⏎ The market resolves to **""Yes""** if the LA Clippers win the **Western Conference Finals** (i.e., they make it to and win the conference champ",3042,1190,13.4
qwen3-8b,FBnp-cot-simple,0xc634b556b8f47434d7837594ff59c9daea654c4d5c9c50e2a352736db1d5c656,polymarket,0.05,0,0.0025,1,stop,0,1,"To determine the probability that the question ""Bird flu pandemic before August 2025?"" will resolve as **true**, we need to analyze the current situation of the H5N1 bird flu and assess the likelihood of a WHO pandemic declaration by **July 31, 2025**. ⏎  ⏎ --- ⏎  ⏎ ### Step 1: Understand the Definition of a Pandemic ⏎  ⏎ According to the World Health Organization (WHO), a **pandemic** is defined ",3082,1130,14.7
qwen3-8b,FBnp-cot-simple,sis542tw6o,manifold,0.85,0,0.7225,0,stop,0,1,"To determine the probability that the question ""Will there be consensus on who Dwarkesh's 'biggest guest yet' was, before Q3 2025?"" will resolve as **true**, we need to analyze the resolution criteria and the likelihood of each path leading to a ""YES"" outcome. ⏎  ⏎ --- ⏎  ⏎ ### Step 1: Understand the Resolution Criteria ⏎  ⏎ There are **five possible resolution paths**: ⏎  ⏎ 1. **Market resolves o",3568,2568,18.15
qwen3-8b,FBnp-cot-simple,0xd76d5172fffaaf2b0d0db29bd944a462654a20a4a327860e4e0438d13b6a4bee,polymarket,0.1,0,0.01,1,stop,0,1,"To determine the probability that the New York Knicks will win the 2024-2025 NBA Eastern Conference, we need to analyze the current state of the team, the competition, and the timeline. ⏎  ⏎ --- ⏎  ⏎ ### Step 1: Understand the Timeline ⏎  ⏎ - **Today's Date:** 2025-03-02   ⏎ - **Resolution Date:** 2025-06-01   ⏎ - **Season:** 2024-2025 NBA season   ⏎ - **Conference Finals:** Typically occur in lat",2869,1202,12.73
qwen3-8b,FBnp-cot-simple,0xa9fcdaf248a0560f83cf7c7e75cad23d3151b2169a22f22b316eb822bdc27329,polymarket,0.45,0,0.2025,1,stop,0,1,"To determine the probability that Anita Anand will be the next leader of the Canadian Liberal Party, we need to analyze the current political landscape, the timeline, and the likelihood of her being selected as the next leader. ⏎  ⏎ --- ⏎  ⏎ ### Step 1: **Current Status of the Liberal Party Leadership** ⏎  ⏎ - **Justin Trudeau** has been the leader of the Liberal Party of Canada since 2015. ⏎ - As",2545,1676,11.59
qwen3-8b,FBnp-cot-concise,0x67cc22ede739a48424f07683b53b546579345c8c963a9b21b7e6c31501e84353,polymarket,0.15,0,0.0225,1,stop,0,1,"The U.S. has maintained a presence at the Al-Tanf Military Facility in Syria since 2017, primarily to support Kurdish forces against ISIS and to counter Iranian influence. As of March 2025, there is no public indication of an imminent withdrawal. The U.S. has not announced any plans to abandon the base before the resolution date, and current geopolitical dynamics suggest continued strategic intere",691,1289,2.93
qwen3-8b,FBnp-cot-concise,0x73b046b7970a1780f1d7a0cacf73413325911dd87cdc5b63cfdc27496110fb1b,polymarket,0.01,0,0.0001,1,stop,0,1,"Turkey has not indicated any intention to leave NATO, and there is no credible evidence or official statements suggesting that Turkey will formally withdraw or submit a notice of denunciation by June 30, 2025. NATO remains a key security alliance for Turkey, and any such move would require significant political and strategic shifts, which are not currently in play. The probability of such an event",436,1575,1.72
qwen3-8b,FBnp-cot-concise,1413,infer,0.05,0,0.0025,1,stop,0,1,"Key steps: ⏎  ⏎ 1. Putin was re-elected in March 2024 for a new six-year term, extending his presidency until 2030. ⏎ 2. The question asks whether he will cease to be president before 1 July 2025. ⏎ 3. Given the current date is 2025-03-02, and assuming no significant political upheaval, assassination, or resignation, he is still in office. ⏎ 4. The resolution criteria depend on open-source news me",703,2109,3.47
qwen3-8b,FBnp-cot-simple,AaZr2KnQYHGRVHzvKoHa,manifold,0.65,0,0.4225,0,stop,0,1,"To determine the probability that the question ""Was synthetic video data generated and used in training Sora?"" will resolve as **true**, I will proceed step by step, analyzing the available information and applying principles of superforecasting, including the work of Philip Tetlock and others. ⏎  ⏎ --- ⏎  ⏎ ### **Step 1: Understand the Question and Resolution Criteria** ⏎  ⏎ The question is askin",4110,1226,17.0
qwen3-8b,FBnp-cot-simple,0x4e26e75da2ec8c084efdb89b1883e7889f21ad32bc36a81ed13c001bebb72929,polymarket,0.45,0,0.2025,1,stop,0,1,"To determine the probability that Dominic Solanke will be the top goalscorer in the 2024/2025 English Premier League (EPL), we need to analyze several factors, including his current form, team context, competition, and historical performance. ⏎  ⏎ --- ⏎  ⏎ ### Step 1: Current Form and Performance ⏎  ⏎ As of the 2024/2025 season, Dominic Solanke has been a key player for Liverpool. He has shown con",2964,1397,13.14
qwen3-8b,FBnp-cot-simple,0xc84ac0cca6352c640525e455600e3d7798bbf5b2259444b78910c99e1dcb7c33,polymarket,0.0,0,0.0,1,stop,0,1,"To determine the probability that Gustavo Jalkh will win the 2025 Ecuadorian Presidential Election, we need to analyze the current situation, political landscape, and available information as of today, which is **March 2, 2025**. ⏎  ⏎ --- ⏎  ⏎ ### Step 1: **Current Date and Timeline** ⏎ - **Election Date:** February 9, 2025 ⏎ - **Runoff Date (if needed):** April 13, 2025 ⏎ - **Resolution Deadline:",2123,1457,10.71
qwen3-8b,FBnp-cot-simple,0x54377fdef57c1c82b31385a9164e87ff58a92ec6bb64cd55bc6d88a9e2b82fd6,polymarket,0.05,0,0.0025,1,stop,0,1,"To determine the probability that Montenegro will win Eurovision 2025, we must consider several factors, including the current state of the competition, the strength of Montenegro's entry, historical performance, and the rules of the competition. ⏎  ⏎ --- ⏎  ⏎ ### Step 1: **Understand the Current Date and Timeline** ⏎  ⏎ - **Today's Date:** 2025-03-02   ⏎ - **Eurovision 2025 Date:** May 2025 (exac",3371,1503,15.75
qwen3-8b,FBnp-cot-concise,1414,infer,0.65,0,0.4225,0,stop,0,1,"Nvidia's market cap surged in 2024 due to AI demand, briefly making it the world's most valuable company. However, it fell back to third place behind Microsoft and Apple. The question is whether it will regain the top spot by 31 May 2025. ⏎  ⏎ AI remains a key growth driver, and Nvidia's position in the AI chip market is strong. Continued innovation and adoption of AI across industries could susta",769,3698,3.28
qwen3-8b,FBnp-cot-simple,17519,metaculus,0.15,0,0.0225,1,stop,0,1,"To determine the probability that the UK housing market will crash before July 2025, we need to analyze the current state of the UK housing market, economic indicators, and historical trends. Here's a step-by-step breakdown of the reasoning: ⏎  ⏎ --- ⏎  ⏎ ### 1. **Understanding the Definition of a ""Crash""** ⏎ A housing market ""crash"" typically refers to a **significant and rapid decline in propert",3099,967,14.41
